playerID,specific_player_position,player_position,player_position_class
191451,ST,CF,Attack
191487,RB,FB,Defence
191488,CB,CB,Defence
191512,CB,CB,Defence
191541,RB,FB,Defence
191565,CF,CF,Attack
191566,LB,FB,Defence
191589,,,GoalKeeper
191625,ST,CF,Attack
191627,CM,CM,Midfield
191648,CB,CB,Defence
191687,CB,CB,Defence
191688,CB,CB,Defence
191696,LB,FB,Defence
191725,CAM,CAM,Midfield
191740,CM,CM,Midfield
191980,LB,FB,Defence
191992,CB,CB,Defence
192012,CB,CB,Defence
192027,RB,FB,Defence
192033,RB,FB,Defence
192038,LB,FB,Defence
192071,RM,WM,Midfield
192072,LM,WM,Midfield
192073,CM,CM,Midfield
192074,CM,CM,Midfield
192081,ST,CF,Attack
192090,CM,CM,Midfield
192098,,,GoalKeeper
192102,LB,FB,Defence
192118,CM,CM,Midfield
192119,GK,GK,GoalKeeper
192122,RB,FB,Defence
192126,LM,WM,Midfield
192128,LB,FB,Defence
192129,GK,GK,GoalKeeper
192156,LB,FB,Defence
192169,CM,CM,Midfield
192188,RB,FB,Defence
192202,LM,WM,Midfield
192205,CDM,DM,Midfield
192217,RWB,WB,Defence
192225,RB,FB,Defence
192227,CB,CB,Defence
192238,CDM,DM,Midfield
192239,CDM,DM,Midfield
192242,CM,CM,Midfield
192252,RB,FB,Defence
192253,CM,CM,Midfield
192262,CM,CM,Midfield
192274,,,GoalKeeper
192275,CF,CF,Attack
192282,CB,CB,Defence
192297,GK,GK,GoalKeeper
192302,ST,CF,Attack
192306,ST,CF,Attack
192309,CB,CB,Defence
192310,RB,FB,Defence
192317,GK,GK,GoalKeeper
192318,CM,CM,Midfield
192319,LB,FB,Defence
192320,CM,CM,Midfield
192323,CM,CM,Midfield
192324,LB,FB,Defence
192329,CDM,DM,Midfield
192333,CB,CB,Defence
192337,ST,CF,Attack
192339,CB,CB,Defence
192350,LM,WM,Midfield
192357,RWB,WB,Defence
192358,GK,GK,GoalKeeper
192359,GK,GK,GoalKeeper
192361,ST,CF,Attack
192362,RW,WA,Attack
192365,LW,WA,Attack
192366,CB,CB,Defence
192369,CDM,DM,Midfield
192370,CAM,CAM,Midfield
192371,CDM,DM,Midfield
192373,ST,CF,Attack
192381,CF,CF,Attack
192386,RW,WA,Attack
192387,ST,CF,Attack
192397,GK,GK,GoalKeeper
192427,RB,FB,Defence
192437,CAM,CAM,Midfield
192439,CM,CM,Midfield
192442,RB,FB,Defence
192445,ST,CF,Attack
192448,GK,GK,GoalKeeper
192451,LM,WM,Midfield
192454,RM,WM,Midfield
192457,GK,GK,GoalKeeper
192463,RM,WM,Midfield
192471,CM,CM,Midfield
192476,CB,CB,Defence
192491,ST,CF,Attack
192492,CAM,CAM,Midfield
192493,ST,CF,Attack
192499,CB,CB,Defence
192505,ST,CF,Attack
192508,CB,CB,Defence
192509,LW,WA,Attack
192510,RW,WA,Attack
192512,ST,CF,Attack
192521,GK,GK,GoalKeeper
192526,ST,CF,Attack
192527,ST,CF,Attack
192528,CB,CB,Defence
192530,RB,FB,Defence
192531,LB,FB,Defence
192532,CB,CB,Defence
192534,GK,GK,GoalKeeper
192535,CB,CB,Defence
192537,LM,WM,Midfield
192546,LWB,WB,Defence
192555,,,GoalKeeper
192557,LB,FB,Defence
192560,CM,CM,Midfield
192561,ST,CF,Attack
192563,GK,GK,GoalKeeper
192565,CAM,CAM,Midfield
192567,CDM,DM,Midfield
192575,CM,CM,Midfield
192587,CM,CM,Midfield
192593,GK,GK,GoalKeeper
192594,CB,CB,Defence
192596,CB,CB,Defence
192597,CB,CB,Defence
192601,RB,FB,Defence
192604,CDM,DM,Midfield
192608,LM,WM,Midfield
192611,CM,CM,Midfield
192612,CM,CM,Midfield
192613,GK,GK,GoalKeeper
192615,CB,CB,Defence
192617,LB,FB,Defence
192620,CB,CB,Defence
192621,CB,CB,Defence
192622,CB,CB,Defence
192624,LM,WM,Midfield
192625,ST,CF,Attack
192629,RW,WA,Attack
192633,GK,GK,GoalKeeper
192635,LM,WM,Midfield
192636,CM,CM,Midfield
192638,LWB,WB,Defence
192641,CB,CB,Defence
192642,CAM,CAM,Midfield
192643,CAM,CAM,Midfield
192645,ST,CF,Attack
192647,CAM,CAM,Midfield
192654,CB,CB,Defence
192658,RB,FB,Defence
192660,ST,CF,Attack
192665,GK,GK,GoalKeeper
192667,RB,FB,Defence
192670,RM,WM,Midfield
192671,RW,WA,Attack
192673,CDM,DM,Midfield
192679,LB,FB,Defence
192682,CB,CB,Defence
192683,RW,WA,Attack
192685,CM,CM,Midfield
192688,ST,CF,Attack
192707,CB,CB,Defence
192708,CF,CF,Attack
192714,RM,WM,Midfield
192720,LM,WM,Midfield
192722,RM,WM,Midfield
192725,CB,CB,Defence
192728,RW,WA,Attack
192731,RB,FB,Defence
192732,LM,WM,Midfield
192733,CF,CF,Attack
192738,CB,CB,Defence
192739,LWB,WB,Defence
192754,RB,FB,Defence
192766,CB,CB,Defence
192767,CM,CM,Midfield
192768,CB,CB,Defence
192769,LM,WM,Midfield
192774,CB,CB,Defence
192775,LB,FB,Defence
192777,CDM,DM,Midfield
192778,ST,CF,Attack
192786,CDM,DM,Midfield
192788,LB,FB,Defence
192789,RB,FB,Defence
192790,CDM,DM,Midfield
192795,ST,CF,Attack
192804,RM,WM,Midfield
192817,ST,CF,Attack
192818,ST,CF,Attack
192823,LB,FB,Defence
192824,CDM,DM,Midfield
192838,RB,FB,Defence
192840,ST,CF,Attack
192841,LW,WA,Attack
192844,CB,CB,Defence
192875,RM,WM,Midfield
192883,CAM,CAM,Midfield
192892,CB,CB,Defence
192898,LM,WM,Midfield
192904,CB,CB,Defence
192938,LM,WM,Midfield
192955,CM,CM,Midfield
192961,GK,GK,GoalKeeper
192962,ST,CF,Attack
192963,LW,WA,Attack
192967,RB,FB,Defence
192973,CDM,DM,Midfield
192984,GK,GK,GoalKeeper
192985,CAM,CAM,Midfield
192988,CAM,CAM,Midfield
192989,CDM,DM,Midfield
192997,CDM,DM,Midfield
193006,LB,FB,Defence
193011,CB,CB,Defence
193023,LB,FB,Defence
193029,CM,CM,Midfield
193041,GK,GK,GoalKeeper
193055,RM,WM,Midfield
193056,ST,CF,Attack
193057,ST,CF,Attack
193059,CDM,DM,Midfield
193060,CM,CM,Midfield
193061,CAM,CAM,Midfield
193062,LB,FB,Defence
193063,LB,FB,Defence
193067,CB,CB,Defence
193072,CDM,DM,Midfield
193076,GK,GK,GoalKeeper
193077,ST,CF,Attack
193080,GK,GK,GoalKeeper
193081,CB,CB,Defence
193082,RM,WM,Midfield
193083,CM,CM,Midfield
193087,LB,FB,Defence
193089,RB,FB,Defence
193091,CB,CB,Defence
193092,RW,WA,Attack
193093,CM,CM,Midfield
193095,ST,CF,Attack
193097,CB,CB,Defence
193098,RM,WM,Midfield
193105,GK,GK,GoalKeeper
193114,ST,CF,Attack
193115,RB,FB,Defence
193116,CDM,DM,Midfield
193123,CB,CB,Defence
193124,CB,CB,Defence
193130,LM,WM,Midfield
193140,GK,GK,GoalKeeper
193141,RB,FB,Defence
193143,CB,CB,Defence
193144,,,GoalKeeper
193148,LB,FB,Defence
193152,GK,GK,GoalKeeper
193157,CB,CB,Defence
193158,CM,CM,Midfield
193161,GK,GK,GoalKeeper
193165,RM,WM,Midfield
193169,ST,CF,Attack
193171,LB,FB,Defence
193176,CDM,DM,Midfield
193177,LB,FB,Defence
193178,CDM,DM,Midfield
193195,ST,CF,Attack
193196,LM,WM,Midfield
193198,,,GoalKeeper
193201,LB,FB,Defence
193211,RB,FB,Defence
193222,GK,GK,GoalKeeper
193226,ST,CF,Attack
193234,CM,CM,Midfield
193236,CB,CB,Defence
193241,GK,GK,GoalKeeper
193262,RB,FB,Defence
193263,LW,WA,Attack
193278,CB,CB,Defence
193281,RM,WM,Midfield
193290,CAM,CAM,Midfield
193296,ST,CF,Attack
193300,LB,FB,Defence
193301,ST,CF,Attack
193302,GK,GK,GoalKeeper
193304,RB,FB,Defence
193306,RM,WM,Midfield
193310,CB,CB,Defence
193311,CDM,DM,Midfield
193312,GK,GK,GoalKeeper
193313,RB,FB,Defence
193331,GK,GK,GoalKeeper
193336,GK,GK,GoalKeeper
193337,CM,CM,Midfield
193338,ST,CF,Attack
193344,LM,WM,Midfield
193345,RM,WM,Midfield
193346,RM,WM,Midfield
193348,RW,WA,Attack
193349,GK,GK,GoalKeeper
193351,CB,CB,Defence
193352,LB,FB,Defence
193353,LW,WA,Attack
193357,RB,FB,Defence
193359,GK,GK,GoalKeeper
193361,LM,WM,Midfield
193364,RB,FB,Defence
193369,RB,FB,Defence
193376,LW,WA,Attack
193404,RM,WM,Midfield
193406,LB,FB,Defence
193408,ST,CF,Attack
193409,CDM,DM,Midfield
193410,RB,FB,Defence
193411,GK,GK,GoalKeeper
193415,LM,WM,Midfield
193416,CM,CM,Midfield
193420,CDM,DM,Midfield
193421,LM,WM,Midfield
193422,ST,CF,Attack
193426,RM,WM,Midfield
193427,LM,WM,Midfield
193429,RB,FB,Defence
193431,CB,CB,Defence
193435,RB,FB,Defence
193439,LW,WA,Attack
193440,CB,CB,Defence
193442,CM,CM,Midfield
193444,CB,CB,Defence
193448,RB,FB,Defence
193449,ST,CF,Attack
193458,RB,FB,Defence
193459,ST,CF,Attack
193460,RB,FB,Defence
193461,RM,WM,Midfield
193466,CB,CB,Defence
193467,CB,CB,Defence
193468,LB,FB,Defence
193469,CB,CB,Defence
193470,RB,FB,Defence
193471,LW,WA,Attack
193474,CDM,DM,Midfield
193475,LB,FB,Defence
193476,CAM,CAM,Midfield
193482,RW,WA,Attack
193488,ST,CF,Attack
193490,GK,GK,GoalKeeper
193493,CAM,CAM,Midfield
193495,CDM,DM,Midfield
193503,ST,CF,Attack
193504,CB,CB,Defence
193505,RB,FB,Defence
193510,CB,CB,Defence
193516,ST,CF,Attack
193517,CM,CM,Midfield
193518,ST,CF,Attack
193524,CB,CB,Defence
193526,GK,GK,GoalKeeper
193528,ST,CF,Attack
193529,ST,CF,Attack
193532,CDM,DM,Midfield
193533,CB,CB,Defence
193546,RB,FB,Defence
193547,CM,CM,Midfield
193548,ST,CF,Attack
193549,CB,CB,Defence
193550,CM,CM,Midfield
193552,ST,CF,Attack
193554,ST,CF,Attack
193555,GK,GK,GoalKeeper
193557,ST,CF,Attack
193558,LB,FB,Defence
193561,RB,FB,Defence
193571,LM,WM,Midfield
193579,LB,FB,Defence
193588,CF,CF,Attack
193600,RB,FB,Defence
193601,CB,CB,Defence
193621,RW,WA,Attack
193623,CM,CM,Midfield
193628,CM,CM,Midfield
193632,RM,WM,Midfield
193639,CB,CB,Defence
193645,CM,CM,Midfield
193647,LB,FB,Defence
193651,RB,FB,Defence
193658,RM,WM,Midfield
193660,ST,CF,Attack
193661,LW,WA,Attack
193663,GK,GK,GoalKeeper
193664,CDM,DM,Midfield
193669,CAM,CAM,Midfield
193673,RM,WM,Midfield
193674,ST,CF,Attack
193679,CB,CB,Defence
193685,RB,FB,Defence
193686,LB,FB,Defence
193690,CB,CB,Defence
193691,CB,CB,Defence
193692,CAM,CAM,Midfield
193693,CDM,DM,Midfield
193694,ST,CF,Attack
193695,LB,FB,Defence
193696,LB,FB,Defence
193697,CDM,DM,Midfield
193698,GK,GK,GoalKeeper
193706,CB,CB,Defence
193708,CB,CB,Defence
193714,CB,CB,Defence
193715,CDM,DM,Midfield
193716,CB,CB,Defence
193724,ST,CF,Attack
193726,CDM,DM,Midfield
193728,RM,WM,Midfield
193735,CDM,DM,Midfield
193738,CAM,CAM,Midfield
193747,CM,CM,Midfield
193749,ST,CF,Attack
193757,CDM,DM,Midfield
193767,CF,CF,Attack
193768,RB,FB,Defence
193780,RM,WM,Midfield
193786,GK,GK,GoalKeeper
193796,LB,FB,Defence
193808,CDM,DM,Midfield
193813,CM,CM,Midfield
193835,ST,CF,Attack
193839,RM,WM,Midfield
193840,CB,CB,Defence
193844,CAM,CAM,Midfield
193847,CB,CB,Defence
193850,LB,FB,Defence
193856,GK,GK,GoalKeeper
193862,CB,CB,Defence
193864,CM,CM,Midfield
193866,RM,WM,Midfield
193867,CDM,DM,Midfield
193869,,,GoalKeeper
193870,GK,GK,GoalKeeper
193871,LM,WM,Midfield
193872,ST,CF,Attack
193874,RB,FB,Defence
193878,RM,WM,Midfield
193880,ST,CF,Attack
193881,CAM,CAM,Midfield
193886,CAM,CAM,Midfield
193887,RM,WM,Midfield
193888,CB,CB,Defence
193889,GK,GK,GoalKeeper
193891,ST,CF,Attack
193896,CDM,DM,Midfield
193930,ST,CF,Attack
193936,ST,CF,Attack
193942,CDM,DM,Midfield
193944,CAM,CAM,Midfield
193949,ST,CF,Attack
193953,LW,WA,Attack
193974,RB,FB,Defence
193980,LM,WM,Midfield
193983,ST,CF,Attack
193984,CB,CB,Defence
193985,CDM,DM,Midfield
194001,ST,CF,Attack
194017,RM,WM,Midfield
194018,ST,CF,Attack
194020,CDM,DM,Midfield
194022,RB,FB,Defence
194027,ST,CF,Attack
194031,CAM,CAM,Midfield
194050,GK,GK,GoalKeeper
194053,CB,CB,Defence
194059,CM,CM,Midfield
194061,CM,CM,Midfield
194076,ST,CF,Attack
194080,CB,CB,Defence
194082,RM,WM,Midfield
194083,ST,CF,Attack
194086,LB,FB,Defence
194089,CM,CM,Midfield
194102,CM,CM,Midfield
194108,CM,CM,Midfield
194113,LW,WA,Attack
194115,GK,GK,GoalKeeper
194120,RB,FB,Defence
194127,LW,WA,Attack
194148,CB,CB,Defence
194149,CM,CM,Midfield
194163,CB,CB,Defence
194171,ST,CF,Attack
194174,RM,WM,Midfield
194178,RB,FB,Defence
194190,CAM,CAM,Midfield
194196,CB,CB,Defence
194198,GK,GK,GoalKeeper
194200,CB,CB,Defence
194201,CB,CB,Defence
194202,CB,CB,Defence
194203,CB,CB,Defence
194209,,,GoalKeeper
194216,LB,FB,Defence
194222,CB,CB,Defence
194224,RB,FB,Defence
194229,RB,FB,Defence
194329,CDM,DM,Midfield
194333,GK,GK,GoalKeeper
194334,CB,CB,Defence
194349,ST,CF,Attack
194359,LB,FB,Defence
194361,CB,CB,Defence
194364,RB,FB,Defence
194365,CF,CF,Attack
194404,GK,GK,GoalKeeper
194505,CB,CB,Defence
194519,LB,FB,Defence
194644,RB,FB,Defence
194669,CM,CM,Midfield
194681,ST,CF,Attack
194706,ST,CF,Attack
194716,CB,CB,Defence
194717,RM,WM,Midfield
194718,LM,WM,Midfield
194727,LB,FB,Defence
194728,ST,CF,Attack
194730,GK,GK,GoalKeeper
194742,RB,FB,Defence
194753,CB,CB,Defence
194761,CM,CM,Midfield
194763,LW,WA,Attack
194765,ST,CF,Attack
194769,RM,WM,Midfield
194783,ST,CF,Attack
194795,CB,CB,Defence
194806,RB,FB,Defence
194837,GK,GK,GoalKeeper
194845,CF,CF,Attack
194846,LB,FB,Defence
194847,RM,WM,Midfield
194858,CB,CB,Defence
194859,CM,CM,Midfield
194879,ST,CF,Attack
194890,CB,CB,Defence
194892,GK,GK,GoalKeeper
194911,GK,GK,GoalKeeper
194912,CDM,DM,Midfield
194913,RB,FB,Defence
194914,RM,WM,Midfield
194916,GK,GK,GoalKeeper
194925,ST,CF,Attack
194932,RM,WM,Midfield
194947,CB,CB,Defence
194951,ST,CF,Attack
194952,CB,CB,Defence
194953,CB,CB,Defence
194955,LM,WM,Midfield
194956,RM,WM,Midfield
194957,CB,CB,Defence
194958,CM,CM,Midfield
194963,ST,CF,Attack
194966,CDM,DM,Midfield
194974,LM,WM,Midfield
194979,LB,FB,Defence
194988,CF,CF,Attack
194990,CM,CM,Midfield
194996,ST,CF,Attack
194997,CDM,DM,Midfield
194998,CM,CM,Midfield
194999,LM,WM,Midfield
195001,CB,CB,Defence
195002,GK,GK,GoalKeeper
195003,CB,CB,Defence
195012,RM,WM,Midfield
195020,CM,CM,Midfield
195033,RM,WM,Midfield
195036,ST,CF,Attack
195057,GK,GK,GoalKeeper
195059,LM,WM,Midfield
195065,CAM,CAM,Midfield
195086,CB,CB,Defence
195087,CDM,DM,Midfield
195088,CAM,CAM,Midfield
195090,GK,GK,GoalKeeper
195093,ST,CF,Attack
195096,CM,CM,Midfield
195124,RM,WM,Midfield
195147,CDM,DM,Midfield
195149,ST,CF,Attack
195202,CM,CM,Midfield
195209,ST,CF,Attack
195256,LB,FB,Defence
195258,LB,FB,Defence
195272,RB,FB,Defence
195313,CB,CB,Defence
195319,CB,CB,Defence
195361,RB,FB,Defence
195362,CM,CM,Midfield
195363,CB,CB,Defence
195365,CM,CM,Midfield
195370,CM,CM,Midfield
195395,CB,CB,Defence
195396,ST,CF,Attack
195436,RB,FB,Defence
195541,RB,FB,Defence
195586,ST,CF,Attack
195668,GK,GK,GoalKeeper
195671,ST,CF,Attack
195687,CDM,DM,Midfield
195698,CDM,DM,Midfield
195723,CDM,DM,Midfield
195836,CAM,CAM,Midfield
195838,CAM,CAM,Midfield
195839,,,GoalKeeper
195840,LM,WM,Midfield
195843,CB,CB,Defence
195858,LM,WM,Midfield
195859,ST,CF,Attack
195862,RM,WM,Midfield
195864,CM,CM,Midfield
195912,ST,CF,Attack
196070,CB,CB,Defence
196143,LW,WA,Attack
196144,,,GoalKeeper
196150,ST,CF,Attack
196220,CDM,DM,Midfield
196316,GK,GK,GoalKeeper
196432,CM,CM,Midfield
196569,ST,CF,Attack
196580,CB,CB,Defence
196677,ST,CF,Attack
196681,RB,FB,Defence
196801,CB,CB,Defence
196814,ST,CF,Attack
196819,ST,CF,Attack
196822,RM,WM,Midfield
196830,ST,CF,Attack
196876,CB,CB,Defence
196881,CB,CB,Defence
196884,RW,WA,Attack
196889,RW,WA,Attack
196896,CM,CM,Midfield
196898,CB,CB,Defence
196899,LM,WM,Midfield
196902,LB,FB,Defence
196905,CM,CM,Midfield
196906,CB,CB,Defence
196921,LB,FB,Defence
196932,ST,CF,Attack
196935,CB,CB,Defence
196940,CM,CM,Midfield
196942,CDM,DM,Midfield
196943,ST,CF,Attack
196946,LB,FB,Defence
196978,ST,CF,Attack
196991,CDM,DM,Midfield
197031,ST,CF,Attack
197061,CB,CB,Defence
197062,CB,CB,Defence
197081,LM,WM,Midfield
197082,GK,GK,GoalKeeper
197083,RM,WM,Midfield
197117,RM,WM,Midfield
197166,ST,CF,Attack
197169,LM,WM,Midfield
197220,LB,FB,Defence
197225,RM,WM,Midfield
197231,ST,CF,Attack
197233,GK,GK,GoalKeeper
197238,ST,CF,Attack
197242,CDM,DM,Midfield
197243,LB,FB,Defence
197269,LM,WM,Midfield
197303,CAM,CAM,Midfield
197359,CM,CM,Midfield
197374,,,GoalKeeper
197376,CAM,CAM,Midfield
197402,CDM,DM,Midfield
197439,GK,GK,GoalKeeper
197445,LB,FB,Defence
197480,ST,CF,Attack
197641,GK,GK,GoalKeeper
197655,CB,CB,Defence
197678,GK,GK,GoalKeeper
197681,CM,CM,Midfield
197688,LB,FB,Defence
197689,GK,GK,GoalKeeper
197698,CDM,DM,Midfield
197756,ST,CF,Attack
197759,CDM,DM,Midfield
197768,CM,CM,Midfield
197775,LM,WM,Midfield
197777,RB,FB,Defence
197781,CM,CM,Midfield
197785,CAM,CAM,Midfield
197786,RB,FB,Defence
197813,CM,CM,Midfield
197831,LB,FB,Defence
197837,CB,CB,Defence
197853,RB,FB,Defence
197860,RB,FB,Defence
197874,ST,CF,Attack
197885,RM,WM,Midfield
197890,CB,CB,Defence
197891,ST,CF,Attack
197893,CDM,DM,Midfield
197900,CM,CM,Midfield
197901,RM,WM,Midfield
197918,ST,CF,Attack
197925,RM,WM,Midfield
197926,CM,CM,Midfield
197930,ST,CF,Attack
197939,LM,WM,Midfield
197940,CF,CF,Attack
197946,LM,WM,Midfield
197948,CB,CB,Defence
197953,CM,CM,Midfield
197961,CDM,DM,Midfield
197965,CM,CM,Midfield
197970,ST,CF,Attack
197971,ST,CF,Attack
197990,RM,WM,Midfield
198003,ST,CF,Attack
198006,CAM,CAM,Midfield
198009,GK,GK,GoalKeeper
198013,CAM,CAM,Midfield
198017,RM,WM,Midfield
198020,LB,FB,Defence
198023,CB,CB,Defence
198031,CM,CM,Midfield
198032,CB,CB,Defence
198033,LW,WA,Attack
198040,GK,GK,GoalKeeper
198046,CDM,DM,Midfield
198055,GK,GK,GoalKeeper
198056,GK,GK,GoalKeeper
198063,ST,CF,Attack
198067,LB,FB,Defence
198068,CM,CM,Midfield
198070,CAM,CAM,Midfield
198076,CB,CB,Defence
198077,RM,WM,Midfield
198079,CM,CM,Midfield
198082,CM,CM,Midfield
198091,LW,WA,Attack
198113,CM,CM,Midfield
198117,CB,CB,Defence
198118,CDM,DM,Midfield
198129,CDM,DM,Midfield
198131,CF,CF,Attack
198133,CM,CM,Midfield
198134,CDM,DM,Midfield
198135,CB,CB,Defence
198138,CM,CM,Midfield
198139,RB,FB,Defence
198140,ST,CF,Attack
198141,CB,CB,Defence
198144,CM,CM,Midfield
198145,ST,CF,Attack
198146,ST,CF,Attack
198147,LB,FB,Defence
198148,CB,CB,Defence
198149,LW,WA,Attack
198150,ST,CF,Attack
198153,CM,CM,Midfield
198162,CM,CM,Midfield
198164,,,GoalKeeper
198175,ST,CF,Attack
198176,CB,CB,Defence
198177,CB,CB,Defence
198185,GK,GK,GoalKeeper
198192,RM,WM,Midfield
198193,RM,WM,Midfield
198194,CM,CM,Midfield
198195,ST,CF,Attack
198196,ST,CF,Attack
198198,CB,CB,Defence
198199,GK,GK,GoalKeeper
198200,CB,CB,Defence
198202,CB,CB,Defence
198212,CB,CB,Defence
198213,ST,CF,Attack
198219,LW,WA,Attack
198223,CM,CM,Midfield
198229,ST,CF,Attack
198240,LB,FB,Defence
198248,CB,CB,Defence
198256,RB,FB,Defence
198261,CB,CB,Defence
198264,ST,CF,Attack
198266,ST,CF,Attack
198267,LB,FB,Defence
198269,ST,CF,Attack
198276,CB,CB,Defence
198286,CDM,DM,Midfield
198311,ST,CF,Attack
198317,CB,CB,Defence
198328,CB,CB,Defence
198329,ST,CF,Attack
198331,CAM,CAM,Midfield
198335,LB,FB,Defence
198347,ST,CF,Attack
198348,LW,WA,Attack
198352,CB,CB,Defence
198368,CM,CM,Midfield
198372,ST,CF,Attack
198373,CM,CM,Midfield
198379,CDM,DM,Midfield
198386,LB,FB,Defence
198394,LM,WM,Midfield
198420,ST,CF,Attack
198426,CM,CM,Midfield
198428,ST,CF,Attack
198449,CB,CB,Defence
198474,CB,CB,Defence
198479,CB,CB,Defence
198489,LM,WM,Midfield
198497,CB,CB,Defence
198504,ST,CF,Attack
198511,GK,GK,GoalKeeper
198512,CAM,CAM,Midfield
198513,GK,GK,GoalKeeper
198515,CB,CB,Defence
198517,CDM,DM,Midfield
198553,RB,FB,Defence
198554,ST,CF,Attack
198573,CDM,DM,Midfield
198584,CB,CB,Defence
198585,ST,CF,Attack
198587,CB,CB,Defence
198590,ST,CF,Attack
198591,ST,CF,Attack
198611,ST,CF,Attack
198614,CB,CB,Defence
198621,ST,CF,Attack
198623,CM,CM,Midfield
198624,CB,CB,Defence
198625,GK,GK,GoalKeeper
198630,RB,FB,Defence
198631,ST,CF,Attack
198634,CB,CB,Defence
198635,RM,WM,Midfield
198638,CAM,CAM,Midfield
198640,CF,CF,Attack
198649,RB,FB,Defence
198683,ST,CF,Attack
198687,LB,FB,Defence
198688,CB,CB,Defence
198694,CDM,DM,Midfield
198704,CM,CM,Midfield
198705,RB,FB,Defence
198706,CF,CF,Attack
198710,CAM,CAM,Midfield
198712,RM,WM,Midfield
198717,CF,CF,Attack
198719,LM,WM,Midfield
198726,ST,CF,Attack
198735,GK,GK,GoalKeeper
198743,CAM,CAM,Midfield
198757,ST,CF,Attack
198760,CM,CM,Midfield
198779,RB,FB,Defence
198781,CDM,DM,Midfield
198782,CDM,DM,Midfield
198784,RM,WM,Midfield
198785,ST,CF,Attack
198790,CB,CB,Defence
198812,GK,GK,GoalKeeper
198819,ST,CF,Attack
198825,ST,CF,Attack
198826,CB,CB,Defence
198828,RB,FB,Defence
198836,CM,CM,Midfield
198840,LB,FB,Defence
198841,CB,CB,Defence
198849,CDM,DM,Midfield
198856,CB,CB,Defence
198857,CB,CB,Defence
198861,CDM,DM,Midfield
198863,RW,WA,Attack
198868,CB,CB,Defence
198873,RM,WM,Midfield
198900,CB,CB,Defence
198904,CB,CB,Defence
198908,CM,CM,Midfield
198909,LB,FB,Defence
198914,CM,CM,Midfield
198932,LB,FB,Defence
198946,RB,FB,Defence
198949,RB,FB,Defence
198950,RM,WM,Midfield
198951,ST,CF,Attack
198953,CB,CB,Defence
198970,CB,CB,Defence
198971,CB,CB,Defence
198989,LM,WM,Midfield
199000,CB,CB,Defence
199005,GK,GK,GoalKeeper
199027,CB,CB,Defence
199038,RB,FB,Defence
199042,CM,CM,Midfield
199049,CB,CB,Defence
199051,CB,CB,Defence
199060,CB,CB,Defence
199069,ST,CF,Attack
199074,ST,CF,Attack
199085,CM,CM,Midfield
199101,GK,GK,GoalKeeper
199110,ST,CF,Attack
199151,RW,WA,Attack
199152,ST,CF,Attack
199157,LB,FB,Defence
199158,CM,CM,Midfield
199163,CM,CM,Midfield
199168,ST,CF,Attack
199169,CM,CM,Midfield
199170,CM,CM,Midfield
199172,GK,GK,GoalKeeper
199173,CM,CM,Midfield
199183,CM,CM,Midfield
199186,LM,WM,Midfield
199189,CAM,CAM,Midfield
199191,RB,FB,Defence
199195,CM,CM,Midfield
199196,RW,WA,Attack
199202,ST,CF,Attack
199205,LM,WM,Midfield
199217,LB,FB,Defence
199220,RB,FB,Defence
199228,ST,CF,Attack
199242,LB,FB,Defence
199247,CDM,DM,Midfield
199254,CAM,CAM,Midfield
199266,ST,CF,Attack
199276,CM,CM,Midfield
199277,CM,CM,Midfield
199278,RB,FB,Defence
199282,CDM,DM,Midfield
199283,LB,FB,Defence
199284,CM,CM,Midfield
199285,CM,CM,Midfield
199286,RB,FB,Defence
199287,CDM,DM,Midfield
199291,CB,CB,Defence
199304,RB,FB,Defence
199313,RB,FB,Defence
199334,LM,WM,Midfield
199354,ST,CF,Attack
199378,ST,CF,Attack
199381,CB,CB,Defence
199382,RB,FB,Defence
199383,CB,CB,Defence
199386,LW,WA,Attack
199387,RM,WM,Midfield
199389,LB,FB,Defence
199392,RB,FB,Defence
199393,CB,CB,Defence
199394,ST,CF,Attack
199396,ST,CF,Attack
199398,LB,FB,Defence
199401,GK,GK,GoalKeeper
199406,CAM,CAM,Midfield
199408,CAM,CAM,Midfield
199409,CB,CB,Defence
199412,LM,WM,Midfield
199413,RM,WM,Midfield
199414,CAM,CAM,Midfield
199416,LM,WM,Midfield
199418,LW,WA,Attack
199419,LM,WM,Midfield
199421,ST,CF,Attack
199422,CM,CM,Midfield
199432,LB,FB,Defence
199434,CAM,CAM,Midfield
199439,CAM,CAM,Midfield
199441,RM,WM,Midfield
199448,LB,FB,Defence
199451,ST,CF,Attack
199460,CB,CB,Defence
199464,CB,CB,Defence
199466,ST,CF,Attack
199467,CM,CM,Midfield
199474,CB,CB,Defence
199482,GK,GK,GoalKeeper
199487,CB,CB,Defence
199490,ST,CF,Attack
199493,GK,GK,GoalKeeper
199503,CM,CM,Midfield
199504,CDM,DM,Midfield
199507,RB,FB,Defence
199508,CB,CB,Defence
199509,CDM,DM,Midfield
199510,ST,CF,Attack
199511,CDM,DM,Midfield
199512,CM,CM,Midfield
199517,CB,CB,Defence
199522,ST,CF,Attack
199538,CM,CM,Midfield
199550,CB,CB,Defence
199554,RB,FB,Defence
199556,CM,CM,Midfield
199557,ST,CF,Attack
199559,ST,CF,Attack
199560,RB,FB,Defence
199561,LW,WA,Attack
199563,ST,CF,Attack
199564,RB,FB,Defence
199566,LB,FB,Defence
199568,GK,GK,GoalKeeper
199574,GK,GK,GoalKeeper
